Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
46,1,,R1,DISCARD,C3;Q1;J1,0.0,[ 6.  7.  8.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C3;Q1;J0', 'C3;Q1;J1', 'C6;Q1;J0', 'C6;Q1;J1', 'C7;Q1;J0', 'C7;Q1;J1', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q2;J0', 'C8;Q2;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C9;Q2;J0', 'C9;Q2;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C10;Q2;J0', 'C10;Q2;J1', 'C10;Q3;J0', 'C10;Q3;J1', 'C10;Q4;J0', 'C10;Q4;J1', 'C10;Q5;J0', 'C10;Q5;J1', 'pass']",,,,
46,1,,R2,DISCARD,pass,0.0,[ 1.  2.  3.  3.  4.  4.  5.  5.  6.  6.  7.  8.  8.  8.  9.  9. 11.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
46,1,,DQN,DISCARD,pass,0.0,[ 7.  7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11. 12.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
46,1,,GEN_OPP,DISCARD,pass,0.0,[ 2.  4.  4.  5.  5.  5.  6.  6.  6.  7.  7.  8.  9.  9. 10. 10.  0.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 3. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
46,,,R1,DECLARE_PIZZA,,,,,,,,,,
46,2,,R1,DISCARD,C8;Q1;J0,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
46,2,,R2,DISCARD,C5;Q2;J0,0.0,[ 1.  2.  3.  3.  4.  4.  6.  6.  7.  8.  8.  8.  9.  9. 11.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'pass']",,,,
46,2,,DQN,DISCARD,pass,0.0,[ 7.  7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11. 12.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,2,,GEN_OPP,DISCARD,pass,0.0,[ 2.  4.  4.  5.  5.  5.  6.  6.  6.  7.  7.  8.  9.  9. 10. 10.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'pass']",,,,
46,2,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R2,DECLARE_PIZZA,,,,,,,,,,
46,3,,R2,DISCARD,C11;Q1;J0,0.0,[1. 2. 3. 3. 4. 4. 6. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
46,3,,DQN,DISCARD,C8;Q2;J1,0.0,[ 7.  7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 8.  8. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q2;J0', 'C8;Q2;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C9;Q2;J0', 'C9;Q2;J1', 'C9;Q3;J0', 'C9;Q3;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C10;Q2;J0', 'C10;Q2;J1', 'C10;Q3;J0', 'C10;Q3;J1', 'pass']",,,,
46,3,,GEN_OPP,DISCARD,C6;Q3;J0,0.0,[ 2.  4.  4.  5.  5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.],[ 8.  8. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q3;J0', 'C6;Q3;J0', 'pass']",,,,
46,3,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,3,,R2,DISCARD,pass,0.0,[1. 2. 3. 3. 4. 4. 6. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,3,,DQN,DISCARD,pass,0.0,[ 7.  7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
46,4,,GEN_OPP,DISCARD,C4;Q2;J0,0.0,[ 2.  5.  5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C5;Q3;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
46,4,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,4,,R2,DISCARD,C3;Q2;J0,0.0,[1. 2. 4. 4. 6. 6. 7. 8. 8. 8. 9. 9. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'pass']",,,,
46,4,,DQN,DISCARD,pass,0.0,[ 7.  7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,4,,GEN_OPP,DISCARD,pass,0.0,[ 2.  5.  5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R2,DECLARE_PIZZA,,,,,,,,,,
46,5,,R2,DISCARD,C8;Q1;J0,0.0,[1. 2. 4. 4. 6. 6. 7. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
46,5,,DQN,DISCARD,C7;Q1;J0,0.0,[ 7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'pass']",,,,
46,5,,GEN_OPP,DISCARD,C5;Q1;J0,0.0,[ 2.  5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C5;Q3;J0', 'pass']",,,,
46,5,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,5,,R2,DISCARD,C2;Q1;J0,0.0,[1. 4. 4. 6. 6. 7. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'pass']",,,,
46,5,,DQN,DISCARD,pass,0.0,[ 7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,5,,GEN_OPP,DISCARD,pass,0.0,[ 2.  5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R2,DECLARE_PIZZA,,,,,,,,,,
46,6,,R2,DISCARD,C4;Q2;J0,0.0,[1. 6. 6. 7. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
46,6,,DQN,DISCARD,pass,0.0,[ 7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,6,,GEN_OPP,DISCARD,pass,0.0,[ 2.  5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,6,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R2,DECLARE_PIZZA,,,,,,,,,,
46,7,,R2,DISCARD,C7;Q1;J0,0.0,[1. 6. 6. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
46,7,,DQN,DISCARD,pass,0.0,[ 7.  7.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,7,,GEN_OPP,DISCARD,C2;Q1;J0,0.0,[ 5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'pass']",,,,
46,7,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,7,,R2,DISCARD,C1;Q1;J0,0.0,[6. 6. 8. 8. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'pass']",,,,
46,7,,GEN_OPP,DISCARD,pass,0.0,[ 5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R2,DECLARE_PIZZA,,,,,,,,,,
46,8,,R2,DISCARD,C9;Q2;J0,0.0,[6. 6. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C6;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
46,8,,DQN,DISCARD,C7;Q2;J0,0.0,[ 9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'pass']",,,,
46,8,,GEN_OPP,DISCARD,pass,0.0,[ 5.  5.  7.  7.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'pass']",,,,
46,8,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,8,,R2,DISCARD,C6;Q2;J0,0.0,[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q2;J0', 'pass']",,,,
46,8,,DQN,DISCARD,pass,0.0,[ 9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R2,DECLARE_PIZZA,,,,,,,,,,
46,9,,R2,DISCARD,C8;Q1;J0,0.0,[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C8;Q2;J0', 'pass']",,,,
46,9,,DQN,DISCARD,pass,0.0,[ 9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,9,,GEN_OPP,DISCARD,C7;Q2;J0,0.0,[ 5.  5.  8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'pass']",,,,
46,9,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,9,,R2,DISCARD,pass,0.0,[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
46,10,,GEN_OPP,DISCARD,C5;Q2;J0,0.0,[ 8.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C5;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
46,10,,R1,DISCARD,pass,0.0,[ 6.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,10,,R2,DISCARD,pass,0.0,[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,10,,DQN,DISCARD,pass,0.0,[ 9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
46,11,,GEN_OPP,DISCARD,C10;Q1;J0,0.0,[ 8.  9.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
46,11,,R1,DISCARD,C9;Q1;J0,0.0,[ 6.  7.  8.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
46,11,,R2,DISCARD,C8;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
46,11,,DQN,DISCARD,pass,0.0,[ 9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,11,,GEN_OPP,DISCARD,pass,0.0,[ 8.  9.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,11,,R1,DISCARD,C6;Q1;J0,0.0,[ 7.  8.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
46,11,,R1,DISCARD,pass,0.0,[ 7.  8.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R1,DECLARE_PIZZA,,,,,,,,,,
46,12,,R1,DISCARD,C11;Q2;J0,0.0,[ 7.  8.  9. 10. 10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
46,12,,DQN,DISCARD,C9;Q2;J0,0.0,[ 9. 10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q2;J0', 'C9;Q3;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
46,12,,GEN_OPP,DISCARD,pass,0.0,[ 8.  9.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,12,,R1,DISCARD,pass,0.0,[ 7.  8.  9. 10. 10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,DQN,DECLARE_PIZZA,,,,,,,,,,
46,13,,DQN,DISCARD,C9;Q1;J0,0.0,[10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'pass']",,,,
46,13,,GEN_OPP,DISCARD,pass,0.0,[ 8.  9.  9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
46,13,,R1,DISCARD,C7;Q1;J0,0.0,[ 8.  9. 10. 10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'pass']",,,,
46,13,,DQN,DISCARD,pass,0.0,[10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
46,,,R1,DECLARE_PIZZA,,,,,,,,,,
46,14,,R1,DISCARD,C8;Q1;J0,0.0,[ 9. 10. 10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
46,14,,DQN,DISCARD,pass,0.0,[10. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
